artifact_version,model_id,signal_event_key,signal_date,stock_id,stock_name,model_score,model_rank,report_bucket_memberships,source_signal_row_count,source_signal_row_sha256s,source_signal_row_set_sha256,snapshot_report_date,snapshot_revision,snapshot_revision_policy,snapshot_path,snapshot_sha256,snapshot_manifest_row_sha256,snapshot_pipeline_commit_sha,scenario_id,horizon_sessions,entry_price_basis,exit_price_basis,price_source_path,price_source_sha256,entry_date,entry_open_price,exit_date,exit_close_price,entry_price_row_sha256,exit_price_row_sha256,return_valid,right_censored,invalid_reason,gross_return_pct,return_outcome,primary_metric_included,anomaly_candidate_flag,anomaly_candidate_kinds,anomaly_disposition,formal_use_allowed,approved_for_daily,presentation_allowed,operation_contract_status,full_historical_condition_replay_status,research_only,event_row_canonical_sha256
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1612,20260615,1612,宏泰,81.0,36,mainstream,1,117768ce2f608704d874d399e792ea65d382fba8ca47aebd6dc15716c974cf90,2d76c5033a3cb353d95154eff6e26ffabbaf721e26999c68b1ce85ce7b0e8743,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d10_close,10,next_trading_day_open,d10_close,data/stock_price_history/1612.csv,15cbae69d4d56684c3b39356f20b17730d108f49e266878b41cbefe2a250df81,20260616,38.5,20260630,37.1,de2ed846fab6e91544deb76b5c67451e778a94d704be79a56ebca6573faeedf3,2c1bb0dd876d1c9232a2b8ea7a9d49534053517c67177759eb86a01e9ffaeb2b,True,False,,-3.63636364,failure,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,27f985479642ab369d35a553a171f005cef8390466d7eb85c4650a0b78ab592a
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1612,20260615,1612,宏泰,81.0,36,mainstream,1,117768ce2f608704d874d399e792ea65d382fba8ca47aebd6dc15716c974cf90,2d76c5033a3cb353d95154eff6e26ffabbaf721e26999c68b1ce85ce7b0e8743,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d20_close,20,next_trading_day_open,d20_close,data/stock_price_history/1612.csv,15cbae69d4d56684c3b39356f20b17730d108f49e266878b41cbefe2a250df81,20260616,38.5,20260715,32.3,de2ed846fab6e91544deb76b5c67451e778a94d704be79a56ebca6573faeedf3,08880d668a7b13ccc03128427d8f163f43a9fb76edc9b576147ee32f6eb7f5e3,True,False,,-16.1038961,failure,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,a7bc9f934c22520046a92794ba0b992a7509c8c467b06b928f14f0861e43b7b4
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1618,20260615,1618,合機,89.0,5,mainstream,1,dfc818a8d1cd5eacbe2a2fff48da97f374412ba6ad74c63b8f660bb48c4e5ebf,896b031a00be78f1b5a56296052c37540d953cc19d53003d8da1b91865719a53,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d5_close,5,next_trading_day_open,d5_close,data/stock_price_history/1618.csv,ff6ebca0121f33cb9f7a7630c32f1c1a70fd8c2c22305cc8b64b60654c818699,20260616,43.1,20260623,41.85,7296e965af09220f0551ace0970a52255ec55bfea9f8c34cb5d4f1448b159a15,331290b37013aedac985992e5122ad7c189dd42c4c8d71a54167a8dfa7bee358,True,False,,-2.90023202,failure,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,2b356af339e0f201de47d7d808621b1dbdcb298fae16ca7bc63fd0e3e7045039
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1618,20260615,1618,合機,89.0,5,mainstream,1,dfc818a8d1cd5eacbe2a2fff48da97f374412ba6ad74c63b8f660bb48c4e5ebf,896b031a00be78f1b5a56296052c37540d953cc19d53003d8da1b91865719a53,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d10_close,10,next_trading_day_open,d10_close,data/stock_price_history/1618.csv,ff6ebca0121f33cb9f7a7630c32f1c1a70fd8c2c22305cc8b64b60654c818699,20260616,43.1,20260630,41.15,7296e965af09220f0551ace0970a52255ec55bfea9f8c34cb5d4f1448b159a15,086914959e332e9c49ea3333360c4e7f4fc6912a64feaa78a851d61d9b565497,True,False,,-4.52436195,failure,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,ac52797ac5b2ea74abd317d78918e1838f433cb472562a954d9407c3a805a648
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1618,20260615,1618,合機,89.0,5,mainstream,1,dfc818a8d1cd5eacbe2a2fff48da97f374412ba6ad74c63b8f660bb48c4e5ebf,896b031a00be78f1b5a56296052c37540d953cc19d53003d8da1b91865719a53,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d20_close,20,next_trading_day_open,d20_close,data/stock_price_history/1618.csv,ff6ebca0121f33cb9f7a7630c32f1c1a70fd8c2c22305cc8b64b60654c818699,20260616,43.1,20260715,38.5,7296e965af09220f0551ace0970a52255ec55bfea9f8c34cb5d4f1448b159a15,24bfb025ff92ce3971eec4291743a9ecff4b76662683eeab5bb1a2257d10860b,True,False,,-10.67285383,failure,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,7130908317a32af7576b57583851e111d2cfc7a352eb53a3f67d0ce93c75c77c
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1727,20260615,1727,中華化,78.0,38,mainstream|non_mainstream,2,391fbbdbb7a4ac35c4fea3405100dc2a2feae69460218f847524a66566f465ec|706474e9de8d36e744624396295d938ae6bc42b8ce4751ae080625ccfc26ec83,180203f0f6cb4151a818f767159712beb7f7c127824744567f4e7b25bc1d2bc2,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d5_close,5,next_trading_day_open,d5_close,data/stock_price_history/1727.csv,2faaae90ba9b9cc613402bc3d666e72390707696ad1deb964b7aa4c8f173962d,20260616,86.2,20260623,96.5,e464ce8809f3d49e1fc992dcaed1285dcf71c538f7bb10f02a4463a0e9fce7ec,bf09d5761b2d55b71ac782f3f3ed0cd54d276f38aa8e60c070d8ee0858c8ec73,True,False,,11.94895592,win,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,18fabfd8d6327f4b0287ac58d397c99ab2cd8dd28fdf33aa08e2cd6d8d0d61d2
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1727,20260615,1727,中華化,78.0,38,mainstream|non_mainstream,2,391fbbdbb7a4ac35c4fea3405100dc2a2feae69460218f847524a66566f465ec|706474e9de8d36e744624396295d938ae6bc42b8ce4751ae080625ccfc26ec83,180203f0f6cb4151a818f767159712beb7f7c127824744567f4e7b25bc1d2bc2,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d10_close,10,next_trading_day_open,d10_close,data/stock_price_history/1727.csv,2faaae90ba9b9cc613402bc3d666e72390707696ad1deb964b7aa4c8f173962d,20260616,86.2,20260630,89.8,e464ce8809f3d49e1fc992dcaed1285dcf71c538f7bb10f02a4463a0e9fce7ec,12312fed72460d28df16adf9d9c4753db6547265d594784cc9cee9890d476e45,True,False,,4.17633411,win,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,2874d7a3add88753845096fbecce79b5ebb5a1267016c6510e47f6600e2f7ffe
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1727,20260615,1727,中華化,78.0,38,mainstream|non_mainstream,2,391fbbdbb7a4ac35c4fea3405100dc2a2feae69460218f847524a66566f465ec|706474e9de8d36e744624396295d938ae6bc42b8ce4751ae080625ccfc26ec83,180203f0f6cb4151a818f767159712beb7f7c127824744567f4e7b25bc1d2bc2,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d20_close,20,next_trading_day_open,d20_close,data/stock_price_history/1727.csv,2faaae90ba9b9cc613402bc3d666e72390707696ad1deb964b7aa4c8f173962d,20260616,86.2,20260715,93.9,e464ce8809f3d49e1fc992dcaed1285dcf71c538f7bb10f02a4463a0e9fce7ec,77ef03e4fc06ee42809c6cd895df0a352f5fd112c0ce3556bd5e708cfef0c219,True,False,,8.93271462,win,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,5798cbf9bb1cda961f2cc9e1d2e47bcb73409eb78fe11eb1597c2b5d3e0642c3
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1802,20260615,1802,台玻,86.0,26,mainstream|non_mainstream,2,7c63b5944cd69868cc921abd8a131ad6fda91ffb96fbaa53b69d1f0d847946f4|d451711d848de799eea8d8f204f01ba0ef96c046cf3c1ee09000856cd7616a64,f74f3d5f9eb1775f4318d14f427fe741c265c25519a773e5a9749268a9f0aee8,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d5_close,5,next_trading_day_open,d5_close,data/stock_price_history/1802.csv,c5930cf29e23d6dc31223b5e111ad2d9969892b866235ad7968cac7957250225,20260616,68.8,20260623,69.9,e1479f49a7fde71c8707e4ed8f659ca0f556fdadc4ade62e4c3d890e12f4e184,dcb9aaebf2c41a42de711630cc9de8a7df3aae228d3d8ae9861256c23a1f0ac6,True,False,,1.59883721,win,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,eba4c16c0c253096bfce9a08e39aaa857872e5615887b526ce7485db0ca12926
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1802,20260615,1802,台玻,86.0,26,mainstream|non_mainstream,2,7c63b5944cd69868cc921abd8a131ad6fda91ffb96fbaa53b69d1f0d847946f4|d451711d848de799eea8d8f204f01ba0ef96c046cf3c1ee09000856cd7616a64,f74f3d5f9eb1775f4318d14f427fe741c265c25519a773e5a9749268a9f0aee8,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d10_close,10,next_trading_day_open,d10_close,data/stock_price_history/1802.csv,c5930cf29e23d6dc31223b5e111ad2d9969892b866235ad7968cac7957250225,20260616,68.8,20260630,74.8,e1479f49a7fde71c8707e4ed8f659ca0f556fdadc4ade62e4c3d890e12f4e184,e57a4dc9d6321c4aa656fa58dcc41bb679d9c015c100f77e56eb36a651e8b098,True,False,,8.72093023,win,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,9797cac31154911863e8dd8837aebd87c205fe4e5d748ce6425036ec4390504e
hot_theme_pullback_published_signal_replay_v1,hot_theme_pullback,hot_theme_pullback|20260615|1802,20260615,1802,台玻,86.0,26,mainstream|non_mainstream,2,7c63b5944cd69868cc921abd8a131ad6fda91ffb96fbaa53b69d1f0d847946f4|d451711d848de799eea8d8f204f01ba0ef96c046cf3c1ee09000856cd7616a64,f74f3d5f9eb1775f4318d14f427fe741c265c25519a773e5a9749268a9f0aee8,20260615,r1,latest_revision_per_report_date_artifact,output/history/daily_model_snapshots/daily_candidate_model_signals_for_report_20260615.csv,478c0aeaa90f32b589921bf605ac4eff457c149cd52dc081fef4a0ec54ca2296,4548fdd1cfd77c4e5049241219b5fefe62d31ee3b401329840ce732c17705e01,af71f09d64aabbbadf9481940590dce21cd8e263,fixed_d20_close,20,next_trading_day_open,d20_close,data/stock_price_history/1802.csv,c5930cf29e23d6dc31223b5e111ad2d9969892b866235ad7968cac7957250225,20260616,68.8,20260715,63.2,e1479f49a7fde71c8707e4ed8f659ca0f556fdadc4ade62e4c3d890e12f4e184,fb1b57fb4a7fbee8a9145bdce886ac3a9458aa25501399831af64b4570bf69fe,True,False,,-8.13953488,failure,True,False,,not_triggered,False,False,False,decision_required,blocked_missing_point_in_time_hot_theme_labels,True,c31cf180d16776fbf07a5a2a90f2743f737dca433c50c72629be00dff5014b75
