model_id,research_artifact_id,decision_basis,episode_key,stock_id,signal_date,signal_sequence_index,confirmation_variant_id,pending_window_days,exit_clock_id,confirmation_date,confirmation_sequence_index,confirmation_delay_trading_days,entry_date,entry_sequence_index,entry_price,exit_date,exit_sequence_index,exit_price,realized_return_pct,outcome_label,metric_included,price_path_anomaly_candidate_flag,price_path_anomaly_candidate_reason,direct_signal_d20_return_pct,direct_signal_d20_path_anomaly_candidate_flag,timing_cost_vs_direct_signal_d20_pct,signal_range23_highest_close,signal_already_above_ma20_ema23,suppressed_source_signal_count,known_before_entry_open,uses_post_entry_information,full_monthly_revenue_period,full_monthly_revenue_source_table_date,full_monthly_revenue_latest_yoy_pct,full_monthly_revenue_cumulative_yoy_pct,approved_for_daily,production_change
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1312|20251112|ma20_ema23_close_reclaim|3|confirmation_d20_close,1312,20251112,122,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251113,123,1,20251114,124,10.75,20251211,143,11.75,9.3023,win,True,False,none,7.9439,False,1.3584,10.95,True,15,True,False,202509,20251017,75.94,26.6,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1312|20251212|ma20_ema23_close_reclaim|3|confirmation_d20_close,1312,20251212,144,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251215,145,1,20251216,146,11.9,20260114,165,12.85,7.9832,win,True,False,none,13.9738,False,-5.9906,12.15,True,18,True,False,202510,20251117,117.79,33.57,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1312|20260119|ma20_ema23_close_reclaim|3|confirmation_d20_close,1312,20260119,168,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260120,169,1,20260121,170,12.95,20260226,189,13.65,5.4054,win,True,False,none,4.0741,False,1.3313,13.75,True,17,True,False,202512,20260117,64.74,38.29,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1312|20260302|ma20_ema23_close_reclaim|3|confirmation_d20_close,1312,20260302,190,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260303,191,1,20260304,192,13.45,20260331,211,13.35,-0.7435,failure,True,False,none,9.2664,False,-10.0099,14.05,False,18,True,False,202601,20260217,84.41,84.41,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1312|20260409|ma20_ema23_close_reclaim|3|confirmation_d20_close,1312,20260409,216,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260414,219,3,20260415,220,15.25,20260513,239,10.9,-28.5246,failure,True,False,none,-9.7276,False,-18.797,14.4,False,18,True,False,202602,20260317,15.71,44.07,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1313|20260223|ma20_ema23_close_reclaim|3|confirmation_d20_close,1313,20260223,186,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260224,187,1,20260225,188,11.0,20260325,207,12.25,11.3636,win,True,False,none,17.1296,False,-5.766,11.45,True,5,True,False,202601,20260217,20.89,20.89,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1315|20250825|ma20_ema23_close_reclaim|3|confirmation_d20_close,1315,20250825,70,ma20_ema23_close_reclaim,3,confirmation_d20_close,20250827,72,2,20250828,73,66.1,20251001,92,65.2,-1.3616,failure,True,False,none,-1.372,False,0.0104,67.0,False,10,True,False,202507,20250817,45.1,18.15,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1316|20250714|ma20_ema23_close_reclaim|3|confirmation_d20_close,1316,20250714,45,ma20_ema23_close_reclaim,3,confirmation_d20_close,20250715,46,1,20250716,47,14.3,20250813,66,14.2,-0.6993,failure,True,False,none,-9.1228,False,8.4235,14.3,True,17,True,False,202505,20250617,182.58,208.02,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1316|20250902|ma20_ema23_close_reclaim|3|confirmation_d20_close,1316,20250902,80,ma20_ema23_close_reclaim,3,confirmation_d20_close,20250903,81,1,20250904,82,13.8,20251009,101,15.0,8.6957,win,True,False,none,11.7424,False,-3.0467,14.2,False,18,True,False,202507,20250817,175.95,182.27,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1316|20251013|ma20_ema23_close_reclaim|3|confirmation_d20_close,1316,20251013,102,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251014,103,1,20251016,104,15.6,20251114,123,15.1,-3.2051,failure,True,False,none,-8.0247,False,4.8196,15.25,True,20,True,False,202508,20250917,324.52,197.0,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1316|20251121|ma20_ema23_close_reclaim|3|confirmation_d20_close,1316,20251121,128,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251126,131,3,20251127,132,15.5,20251224,151,16.2,4.5161,neutral,True,False,none,15.493,False,-10.9769,16.45,False,19,True,False,202510,20251117,151.93,187.05,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1316|20260609|ma20_ema23_close_reclaim|3|confirmation_d20_close,1316,20260609,257,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260610,258,1,20260611,259,11.15,20260709,278,10.35,-7.1749,failure,True,False,none,-1.4286,False,-5.7463,11.45,False,18,True,False,202604,20260517,115.49,135.29,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1342|20260417|ma20_ema23_close_reclaim|3|confirmation_d20_close,1342,20260417,222,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260420,223,1,20260421,224,94.3,20260519,243,91.9,-2.5451,failure,True,False,none,1.741,False,-4.2861,92.0,True,17,True,False,202603,20260417,31.74,17.76,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1342|20260520|ma20_ema23_close_reclaim|3|confirmation_d20_close,1342,20260520,244,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260522,246,2,20260525,247,94.3,20260622,266,117.0,24.0721,win,True,False,none,26.2189,False,-2.1468,100.0,False,11,True,False,202604,20260517,44.52,24.1,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1413|20250624|ma20_ema23_close_reclaim|3|confirmation_d20_close,1413,20250624,30,ma20_ema23_close_reclaim,3,confirmation_d20_close,20250626,32,2,20250627,33,12.0,20250724,52,11.75,-2.0833,failure,True,False,none,-4.6025,False,2.5192,12.1,True,13,True,False,202505,20250617,31.82,7.4,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1416|20251117|ma20_ema23_close_reclaim|3|confirmation_d20_close,1416,20251117,125,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251118,126,1,20251119,127,11.8,20251216,146,11.75,-0.4237,failure,True,False,none,0.4274,False,-0.8511,11.9,True,21,True,False,202510,20251117,32.6,7.09,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1416|20260223|ma20_ema23_close_reclaim|3|confirmation_d20_close,1416,20260223,186,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260225,188,2,20260226,189,11.8,20260326,208,11.5,-2.5424,failure,True,False,none,-2.9787,False,0.4363,11.9,False,21,True,False,202601,20260217,37.53,37.53,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1416|20260402|ma20_ema23_close_reclaim|3|confirmation_d20_close,1416,20260402,213,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260408,215,2,20260409,216,11.5,20260507,235,11.3,-1.7391,failure,True,False,none,-0.4386,False,-1.3005,11.75,False,22,True,False,202602,20260317,18.62,27.95,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1416|20260601|ma20_ema23_close_reclaim|3|confirmation_d20_close,1416,20260601,252,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260602,253,1,20260603,254,11.6,20260701,273,10.9,-6.0345,failure,True,False,none,-3.9823,False,-2.0522,11.5,True,18,True,False,202604,20260517,26.51,28.63,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1417|20251107|ma20_ema23_close_reclaim|3|confirmation_d20_close,1417,20251107,119,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251110,120,1,20251111,121,8.39,20251208,140,8.89,5.9595,win,True,False,none,8.0529,False,-2.0934,8.32,True,15,True,False,202509,20251017,30.92,-51.05,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1417|20251209|ma20_ema23_close_reclaim|3|confirmation_d20_close,1417,20251209,141,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251210,142,1,20251211,143,9.06,20260109,162,8.8,-2.8698,failure,True,False,none,-3.2009,False,0.3311,9.04,True,21,True,False,202510,20251117,133.32,-40.41,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1417|20260223|ma20_ema23_close_reclaim|3|confirmation_d20_close,1417,20260223,186,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260224,187,1,20260225,188,8.85,20260325,207,9.17,3.6158,neutral,True,False,none,3.8549,False,-0.2391,8.88,True,18,True,False,202601,20260217,51.47,51.47,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1417|20260326|ma20_ema23_close_reclaim|3|confirmation_d20_close,1417,20260326,208,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260327,209,1,20260330,210,9.12,20260428,229,8.89,-2.5219,failure,True,False,none,-3.5948,False,1.0729,9.17,True,21,True,False,202602,20260317,41.83,47.13,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1417|20260604|ma20_ema23_close_reclaim|3|confirmation_d20_close,1417,20260604,255,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260605,256,1,20260608,257,8.1,20260706,276,9.1,12.3457,win,True,False,none,8.1851,False,4.1606,8.9,True,8,True,False,202604,20260517,1.81,24.82,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1418|20251223|ma20_ema23_close_reclaim|3|confirmation_d20_close,1418,20251223,150,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251224,151,1,20251226,152,19.8,20260126,171,20.0,1.0101,neutral,True,False,none,0.2513,False,0.7588,20.8,False,11,True,False,202511,20251217,105.25,-42.19,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1418|20260522|ma20_ema23_close_reclaim|3|confirmation_d20_close,1418,20260522,244,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260527,247,3,20260528,248,19.0,20260625,267,17.85,-6.0526,failure,True,False,none,0.5587,False,-6.6113,19.35,False,21,True,False,202604,20260517,59.19,-62.29,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1419|20260413|ma20_ema23_close_reclaim|3|confirmation_d20_close,1419,20260413,218,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260414,219,1,20260415,220,63.3,20260513,239,63.8,0.7899,neutral,True,False,none,-0.7937,False,1.5836,63.8,False,21,True,False,202602,20260317,14.86,33.23,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1419|20260514|ma20_ema23_close_reclaim|3|confirmation_d20_close,1419,20260514,240,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260515,241,1,20260518,242,65.1,20260612,261,65.0,-0.1536,failure,True,False,none,-3.2738,False,3.1202,65.0,False,18,True,False,202603,20260417,42.26,36.59,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1423|20251020|ma20_ema23_close_reclaim|3|confirmation_d20_close,1423,20251020,101,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251022,103,2,20251023,104,38.95,20251120,123,38.95,0.0,neutral,True,False,none,4.3421,False,-4.3421,38.7,False,16,True,False,202509,20251017,170.98,-24.03,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1423|20260206|ma20_ema23_close_reclaim|3|confirmation_d20_close,1423,20260206,175,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260209,176,1,20260210,177,38.0,20260319,196,39.8,4.7368,neutral,True,False,none,2.9601,False,1.7767,38.55,False,6,True,False,202512,20260117,52.21,-18.24,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1423|20260320|ma20_ema23_close_reclaim|3|confirmation_d20_close,1423,20260320,197,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260323,198,1,20260324,199,39.95,20260422,218,42.2,5.632,win,True,False,none,3.75,False,1.882,41.15,True,17,True,False,202602,20260317,57.16,30.74,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1437|20251217|ma20_ema23_close_reclaim|3|confirmation_d20_close,1437,20251217,147,ma20_ema23_close_reclaim,3,confirmation_d20_close,20251218,148,1,20251219,149,34.8,20260119,168,32.7,-6.0345,failure,True,False,none,-5.0432,False,-0.9913,34.7,True,20,True,False,202511,20251217,32.07,12.07,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1438|20260608|ma20_ema23_close_reclaim|3|confirmation_d20_close,1438,20260608,257,ma20_ema23_close_reclaim,3,confirmation_d20_close,20260610,259,2,20260611,260,22.9,20260709,279,21.95,-4.1485,failure,True,False,none,12.9114,False,-17.0599,21.7,False,16,True,False,202604,20260517,,161502.9,False,none
revenue_unreacted_range,revenue_unreacted_range_close_confirmation_timing_audit,True,1439|20250804|ma20_ema23_close_reclaim|3|confirmation_d20_close,1439,20250804,60,ma20_ema23_close_reclaim,3,confirmation_d20_close,20250807,63,3,20250808,64,30.35,20250904,83,29.5,-2.8007,failure,True,False,none,-3.7829,False,0.9822,30.5,False,21,True,False,202506,20250717,535.51,263.72,False,none
