review_code,msci_index_segment,effective_date,action,msci_company_name,stock_id,mapping_status,event_type,source_url,error_message,entry_date,entry_open,sample_status,stock_name,market,benchmark_code,mature_ret_d5,ret_d5_exit_date,ret_d5_close,ret_d5_return,ret_d5_benchmark_return,ret_d5_relative_return,mature_ret_d10,ret_d10_exit_date,ret_d10_close,ret_d10_return,ret_d10_benchmark_return,ret_d10_relative_return,mature_ret_d15,ret_d15_exit_date,ret_d15_close,ret_d15_return,ret_d15_benchmark_return,ret_d15_relative_return,mature_ret_d20,ret_d20_exit_date,ret_d20_close,ret_d20_return,ret_d20_benchmark_return,ret_d20_relative_return
Feb26,small_cap,20260227,addition,FENG TAY ENTERPRISE CO,9910,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,91.0,ok,豐泰,TWSE,TWSE,True,20260306,90.6,-0.4396,-4.7564,4.3168,True,20260313,83.8,-7.9121,-5.3211,-2.591,True,20260320,81.3,-10.6593,-4.9142,-5.7451,True,20260327,81.0,-10.989,-6.1367,-4.8523
Feb26,small_cap,20260227,addition,FORMOSA ADVANCED TECH,8131,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,66.0,ok,福懋科,TWSE,TWSE,True,20260306,63.4,-3.9394,-4.7564,0.817,True,20260313,63.2,-4.2424,-5.3211,1.0787,True,20260320,66.4,0.6061,-4.9142,5.5203,True,20260327,63.1,-4.3939,-6.1367,1.7428
Feb26,small_cap,20260227,addition,FULLTECH FIBER GLASS,1815,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,103.5,ok,富喬,TPEx,TPEX,True,20260306,106.0,2.4155,-2.7541,5.1696,True,20260313,107.5,3.8647,-0.7202,4.5849,True,20260320,102.0,-1.4493,4.1977,-5.647,True,20260327,106.5,2.8986,3.119,-0.2204
Feb26,small_cap,20260227,addition,NICHIDENBO,3090,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,95.0,ok,日電貿,TWSE,TWSE,True,20260306,92.6,-2.5263,-4.7564,2.2301,True,20260313,92.4,-2.7368,-5.3211,2.5843,True,20260320,95.3,0.3158,-4.9142,5.23,True,20260327,96.3,1.3684,-6.1367,7.5051
Feb26,small_cap,20260227,addition,NIEN MADE ENTERPRISE CO,8464,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,383.5,ok,億豐,TWSE,TWSE,True,20260306,376.0,-1.9557,-4.7564,2.8007,True,20260313,386.0,0.6519,-5.3211,5.973,True,20260320,384.0,0.1304,-4.9142,5.0446,True,20260327,345.0,-10.0391,-6.1367,-3.9024
Feb26,small_cap,20260227,addition,SYNTEC TECHNOLOGY,7751,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,1185.0,ok,竑騰,TPEx,TPEX,True,20260306,1200.0,1.2658,-2.7541,4.0199,True,20260313,1325.0,11.8143,-0.7202,12.5345,True,20260320,1615.0,36.2869,4.1977,32.0892,True,20260327,1630.0,37.5527,3.119,34.4337
Feb26,small_cap,20260227,addition,TOPOINT TECHNOLOGY CO,8021,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,248.0,ok,尖點,TWSE,TWSE,True,20260306,234.5,-5.4435,-4.7564,-0.6871,True,20260313,243.5,-1.8145,-5.3211,3.5066,True,20260320,264.5,6.6532,-4.9142,11.5674,True,20260327,268.0,8.0645,-6.1367,14.2012
Feb26,small_cap,20260227,deletion,ANDES TECHNOLOGY,6533,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,212.5,ok,晶心科,TWSE,TWSE,True,20260306,200.5,-5.6471,-4.7564,-0.8907,True,20260313,192.0,-9.6471,-5.3211,-4.326,True,20260320,191.0,-10.1176,-4.9142,-5.2034,True,20260327,178.5,-16.0,-6.1367,-9.8633
Feb26,small_cap,20260227,deletion,CHANNEL WELL TECH CO,3078,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,59.1,ok,僑威,TPEx,TPEX,True,20260306,60.4,2.1997,-2.7541,4.9538,True,20260313,60.3,2.0305,-0.7202,2.7507,True,20260320,59.6,0.846,4.1977,-3.3517,True,20260327,57.0,-3.5533,3.119,-6.6723
Feb26,small_cap,20260227,deletion,GENERAL INTERFACE SOLN,6456,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,46.1,ok,GIS-KY,TWSE,TWSE,True,20260306,62.7,36.0087,-4.7564,40.7651,True,20260313,63.0,36.6594,-5.3211,41.9805,True,20260320,63.6,37.961,-4.9142,42.8752,True,20260327,59.0,27.9826,-6.1367,34.1193
Feb26,small_cap,20260227,deletion,GREAT TREE PHARMACY,6469,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,86.1,ok,大樹,TPEx,TPEX,True,20260306,84.0,-2.439,-2.7541,0.3151,True,20260313,83.1,-3.4843,-0.7202,-2.7641,True,20260320,79.9,-7.2009,4.1977,-11.3986,True,20260327,82.6,-4.065,3.119,-7.184
Feb26,small_cap,20260227,deletion,HU LANE ASSOCIATE,6279,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,114.0,ok,胡連,TPEx,TPEX,True,20260306,114.0,0.0,-2.7541,2.7541,True,20260313,113.5,-0.4386,-0.7202,0.2816,True,20260320,116.5,2.193,4.1977,-2.0047,True,20260327,112.5,-1.3158,3.119,-4.4348
Feb26,small_cap,20260227,deletion,J&V ENERGY TECHNOLOGY,6869,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,107.5,ok,雲豹能源,TWSE,TWSE,True,20260306,107.5,0.0,-4.7564,4.7564,True,20260313,103.5,-3.7209,-5.3211,1.6002,True,20260320,97.3,-9.4884,-4.9142,-4.5742,True,20260327,91.0,-15.3488,-6.1367,-9.2121
Feb26,small_cap,20260227,deletion,KERRY TJ LOGISTICS CO,2608,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,31.55,ok,嘉里大榮,TWSE,TWSE,True,20260306,31.55,0.0,-4.7564,4.7564,True,20260313,31.15,-1.2678,-5.3211,4.0533,True,20260320,30.8,-2.3772,-4.9142,2.537,True,20260327,31.1,-1.4263,-6.1367,4.7104
Feb26,small_cap,20260227,deletion,POSIFLEX,8114,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,175.5,ok,振樺電,TWSE,TWSE,True,20260306,179.5,2.2792,-4.7564,7.0356,True,20260313,175.5,0.0,-5.3211,5.3211,True,20260320,183.0,4.2735,-4.9142,9.1877,True,20260327,175.0,-0.2849,-6.1367,5.8518
Feb26,small_cap,20260227,deletion,SHINFOX ENERGY,6806,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,43.2,ok,森崴能源,TWSE,TWSE,True,20260306,42.2,-2.3148,-4.7564,2.4416,True,20260313,39.95,-7.5231,-5.3211,-2.202,True,20260320,40.65,-5.9028,-4.9142,-0.9886,True,20260327,39.55,-8.4491,-6.1367,-2.3124
Feb26,small_cap,20260227,deletion,TOPKEY CORP,4536,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,167.5,ok,拓凱,TWSE,TWSE,True,20260306,164.0,-2.0896,-4.7564,2.6668,True,20260313,159.0,-5.0746,-5.3211,0.2465,True,20260320,152.0,-9.2537,-4.9142,-4.3395,True,20260327,149.5,-10.7463,-6.1367,-4.6096
Feb26,small_cap,20260227,deletion,YUNGSHIN CONST & DEV,5508,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_Feb26_SCPublicList.pdf,,20260302,54.4,ok,永信建,TPEx,TPEX,True,20260306,53.7,-1.2868,-2.7541,1.4673,True,20260313,53.8,-1.1029,-0.7202,-0.3827,True,20260320,54.9,0.9191,4.1977,-3.2786,True,20260327,51.5,-5.3309,3.119,-8.4499
May26,global_standard,20260529,addition,MPI CORP,6223,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,20260601,6015.0,ok,旺矽,TPEx,TPEX,True,20260605,5765.0,-4.1563,-2.9056,-1.2507,True,20260612,6485.0,7.8138,-5.4621,13.2759,True,20260622,6425.0,6.8163,2.1465,4.6698,True,20260629,6060.0,0.7481,-6.9915,7.7396
May26,global_standard,20260529,deletion,ASIA CEMENT CORP,1102,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,20260601,34.0,ok,亞泥,TWSE,TWSE,True,20260605,34.4,1.1765,0.4415,0.735,True,20260612,35.2,3.5294,-1.5684,5.0978,True,20260622,36.35,6.9118,6.3929,0.5189,True,20260629,35.45,4.2647,0.2832,3.9815
May26,global_standard,20260529,deletion,CATCHER TECH CO,2474,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,20260601,223.5,ok,可成,TWSE,TWSE,True,20260605,230.5,3.132,0.4415,2.6905,True,20260612,205.5,-8.0537,-1.5684,-6.4853,True,20260622,206.0,-7.83,6.3929,-14.2229,True,20260629,203.0,-9.1723,0.2832,-9.4555
May26,global_standard,20260529,deletion,CHINA AIRLINES,2610,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,20260601,19.2,ok,華航,TWSE,TWSE,True,20260605,19.95,3.9062,0.4415,3.4647,True,20260612,20.4,6.25,-1.5684,7.8184,True,20260622,21.8,13.5417,6.3929,7.1488,True,20260629,23.1,20.3125,0.2832,20.0293
May26,global_standard,20260529,deletion,COMPAL ELECTRONICS,2324,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,20260601,40.05,ok,仁寶,TWSE,TWSE,True,20260605,41.4,3.3708,0.4415,2.9293,True,20260612,36.35,-9.2385,-1.5684,-7.6701,True,20260622,37.5,-6.367,6.3929,-12.7599,True,20260629,34.2,-14.6067,0.2832,-14.8899
May26,global_standard,20260529,deletion,FAR EASTERN NEW CENTURY,1402,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,20260601,25.6,ok,遠東新,TWSE,TWSE,True,20260605,27.55,7.6172,0.4415,7.1757,True,20260612,27.0,5.4688,-1.5684,7.0372,True,20260622,28.8,12.5,6.3929,6.1071,True,20260629,29.05,13.4766,0.2832,13.1934
May26,global_standard,20260529,deletion,TAIWAN HIGH SPEED RAIL,2633,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,20260601,25.2,ok,台灣高鐵,TWSE,TWSE,True,20260605,25.5,1.1905,0.4415,0.749,True,20260612,25.45,0.9921,-1.5684,2.5605,True,20260622,25.95,2.9762,6.3929,-3.4167,True,20260629,26.5,5.1587,0.2832,4.8755
May26,global_standard,20260529,deletion,TECO ELECTRIC & MACH,1504,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/stdindex/MSCI_May26_STPublicList.pdf,,20260601,76.0,ok,東元,TWSE,TWSE,True,20260605,78.4,3.1579,0.4415,2.7164,True,20260612,71.0,-6.5789,-1.5684,-5.0105,True,20260622,72.2,-5.0,6.3929,-11.3929,True,20260629,69.0,-9.2105,0.2832,-9.4937
May26,small_cap,20260529,addition,ASIA CEMENT CORP,1102,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,34.0,ok,亞泥,TWSE,TWSE,True,20260605,34.4,1.1765,0.4415,0.735,True,20260612,35.2,3.5294,-1.5684,5.0978,True,20260622,36.35,6.9118,6.3929,0.5189,True,20260629,35.45,4.2647,0.2832,3.9815
May26,small_cap,20260529,addition,CATCHER TECH CO,2474,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,223.5,ok,可成,TWSE,TWSE,True,20260605,230.5,3.132,0.4415,2.6905,True,20260612,205.5,-8.0537,-1.5684,-6.4853,True,20260622,206.0,-7.83,6.3929,-14.2229,True,20260629,203.0,-9.1723,0.2832,-9.4555
May26,small_cap,20260529,addition,CHINA AIRLINES,2610,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,19.2,ok,華航,TWSE,TWSE,True,20260605,19.95,3.9062,0.4415,3.4647,True,20260612,20.4,6.25,-1.5684,7.8184,True,20260622,21.8,13.5417,6.3929,7.1488,True,20260629,23.1,20.3125,0.2832,20.0293
May26,small_cap,20260529,addition,COMPAL ELECTRONICS,2324,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,40.05,ok,仁寶,TWSE,TWSE,True,20260605,41.4,3.3708,0.4415,2.9293,True,20260612,36.35,-9.2385,-1.5684,-7.6701,True,20260622,37.5,-6.367,6.3929,-12.7599,True,20260629,34.2,-14.6067,0.2832,-14.8899
May26,small_cap,20260529,addition,FAR EASTERN NEW CENTURY,1402,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,25.6,ok,遠東新,TWSE,TWSE,True,20260605,27.55,7.6172,0.4415,7.1757,True,20260612,27.0,5.4688,-1.5684,7.0372,True,20260622,28.8,12.5,6.3929,6.1071,True,20260629,29.05,13.4766,0.2832,13.1934
May26,small_cap,20260529,addition,GALLANT MICRO MACHINING,6640,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,1370.0,ok,均華,TPEx,TPEX,True,20260605,1190.0,-13.1387,-2.9056,-10.2331,True,20260612,1080.0,-21.1679,-5.4621,-15.7058,True,20260622,1100.0,-19.708,2.1465,-21.8545,True,20260629,1035.0,-24.4526,-6.9915,-17.4611
May26,small_cap,20260529,addition,GENERAL INTERFACE SOLN,6456,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,78.4,ok,GIS-KY,TWSE,TWSE,True,20260605,82.5,5.2296,0.4415,4.7881,True,20260612,71.1,-9.3112,-1.5684,-7.7428,True,20260622,76.1,-2.9337,6.3929,-9.3266,True,20260629,70.9,-9.5663,0.2832,-9.8495
May26,small_cap,20260529,addition,LELON ELECTRONICS CORP,2472,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,383.0,ok,立隆電,TWSE,TWSE,True,20260605,363.5,-5.0914,0.4415,-5.5329,True,20260612,371.5,-3.0026,-1.5684,-1.4342,True,20260622,393.5,2.7415,6.3929,-3.6514,True,20260629,412.5,7.7023,0.2832,7.4191
May26,small_cap,20260529,addition,SDI CORPORATION,2351,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,211.0,ok,順德,TWSE,TWSE,True,20260605,200.5,-4.9763,0.4415,-5.4178,True,20260612,183.0,-13.2701,-1.5684,-11.7017,True,20260622,214.5,1.6588,6.3929,-4.7341,True,20260629,197.5,-6.3981,0.2832,-6.6813
May26,small_cap,20260529,addition,TAIFLEX SCIENTIFIC,8039,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,161.5,ok,台虹,TWSE,TWSE,True,20260605,140.5,-13.0031,0.4415,-13.4446,True,20260612,149.5,-7.4303,-1.5684,-5.8619,True,20260622,153.0,-5.2632,6.3929,-11.6561,True,20260629,137.5,-14.8607,0.2832,-15.1439
May26,small_cap,20260529,addition,TAIWAN HIGH SPEED RAIL,2633,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,25.2,ok,台灣高鐵,TWSE,TWSE,True,20260605,25.5,1.1905,0.4415,0.749,True,20260612,25.45,0.9921,-1.5684,2.5605,True,20260622,25.95,2.9762,6.3929,-3.4167,True,20260629,26.5,5.1587,0.2832,4.8755
May26,small_cap,20260529,addition,TAIWAN MICROLOOPS,6835,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,39.3,ok,圓裕,TWSE,TWSE,True,20260605,38.55,-1.9084,0.4415,-2.3499,True,20260612,36.45,-7.2519,-1.5684,-5.6835,True,20260622,36.8,-6.3613,6.3929,-12.7542,True,20260629,35.15,-10.5598,0.2832,-10.843
May26,small_cap,20260529,addition,TECO ELECTRIC & MACH,1504,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,76.0,ok,東元,TWSE,TWSE,True,20260605,78.4,3.1579,0.4415,2.7164,True,20260612,71.0,-6.5789,-1.5684,-5.0105,True,20260622,72.2,-5.0,6.3929,-11.3929,True,20260629,69.0,-9.2105,0.2832,-9.4937
May26,small_cap,20260529,addition,TPK HOLDING CO,3673,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,87.5,ok,TPK-KY,TWSE,TWSE,True,20260605,86.0,-1.7143,0.4415,-2.1558,True,20260612,79.8,-8.8,-1.5684,-7.2316,True,20260622,88.5,1.1429,6.3929,-5.25,True,20260629,76.5,-12.5714,0.2832,-12.8546
May26,small_cap,20260529,deletion,EIRGENIX,6589,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,42.35,ok,台康生技,TWSE,TWSE,True,20260605,44.35,4.7226,0.4415,4.2811,True,20260612,44.85,5.9032,-1.5684,7.4716,True,20260622,46.25,9.209,6.3929,2.8161,True,20260629,48.2,13.8135,0.2832,13.5303
May26,small_cap,20260529,deletion,FULGENT SUN INTL HLDG,9802,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,74.5,ok,鈺齊-KY,TWSE,TWSE,True,20260605,79.0,6.0403,0.4415,5.5988,True,20260612,79.2,6.3087,-1.5684,7.8771,True,20260622,75.8,1.745,6.3929,-4.6479,True,20260629,73.6,-1.2081,0.2832,-1.4913
May26,small_cap,20260529,deletion,HD RENEWABLE ENERGY,6873,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,89.9,ok,泓德能源,TWSE,TWSE,True,20260605,93.0,3.4483,0.4415,3.0068,True,20260612,81.7,-9.1212,-1.5684,-7.5528,True,20260622,81.8,-9.01,6.3929,-15.4029,True,20260629,82.7,-8.0089,0.2832,-8.2921
May26,small_cap,20260529,deletion,HOTA INDUSTRIAL MFG CO,1536,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,53.5,ok,和大,TWSE,TWSE,True,20260605,50.5,-5.6075,0.4415,-6.049,True,20260612,49.0,-8.4112,-1.5684,-6.8428,True,20260622,51.6,-3.5514,6.3929,-9.9443,True,20260629,47.6,-11.028,0.2832,-11.3112
May26,small_cap,20260529,deletion,KENMEC MECHANICAL ENGR,6125,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,69.4,ok,廣運,TPEx,TPEX,True,20260605,64.8,-6.6282,-2.9056,-3.7226,True,20260612,60.5,-12.8242,-5.4621,-7.3621,True,20260622,62.6,-9.7983,2.1465,-11.9448,True,20260629,57.8,-16.7147,-6.9915,-9.7232
May26,small_cap,20260529,deletion,LUNG YEN CO,5530,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,46.55,ok,龍巖,TPEx,TPEX,True,20260605,51.6,10.8485,-2.9056,13.7541,True,20260612,49.7,6.7669,-5.4621,12.229,True,20260622,49.2,5.6928,2.1465,3.5463,True,20260629,47.05,1.0741,-6.9915,8.0656
May26,small_cap,20260529,deletion,MPI CORP,6223,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,6015.0,ok,旺矽,TPEx,TPEX,True,20260605,5765.0,-4.1563,-2.9056,-1.2507,True,20260612,6485.0,7.8138,-5.4621,13.2759,True,20260622,6425.0,6.8163,2.1465,4.6698,True,20260629,6060.0,0.7481,-6.9915,7.7396
May26,small_cap,20260529,deletion,PAN GERMAN UNIVERSAL,3687,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,78.0,ok,歐買尬,TPEx,TPEX,True,20260605,76.8,-1.5385,-2.9056,1.3671,True,20260612,79.3,1.6667,-5.4621,7.1288,True,20260622,78.0,0.0,2.1465,-2.1465,True,20260629,74.1,-5.0,-6.9915,1.9915
May26,small_cap,20260529,deletion,POLARIS GROUP,6550,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,13.3,ok,北極星藥業-KY,TWSE,TWSE,True,20260605,13.4,0.7519,0.4415,0.3104,True,20260612,13.2,-0.7519,-1.5684,0.8165,True,20260622,13.2,-0.7519,6.3929,-7.1448,True,20260629,13.25,-0.3759,0.2832,-0.6591
May26,small_cap,20260529,deletion,SINCERE NAVIGATION,2605,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,30.5,ok,新興,TWSE,TWSE,True,20260605,32.1,5.2459,0.4415,4.8044,True,20260612,31.6,3.6066,-1.5684,5.175,True,20260622,31.95,4.7541,6.3929,-1.6388,True,20260629,29.9,-1.9672,0.2832,-2.2504
May26,small_cap,20260529,deletion,TAIMED BIOLOGICS,4147,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,50.1,ok,中裕,TPEx,TPEX,True,20260605,55.4,10.5788,-2.9056,13.4844,True,20260612,57.3,14.3713,-5.4621,19.8334,True,20260622,57.7,15.1697,2.1465,13.0232,True,20260629,63.8,27.3453,-6.9915,34.3368
May26,small_cap,20260529,deletion,TAIWAN PAIHO,9938,mapped,msci_index_rebalance,https://www.msci.com/eqb/gimi/smallcap/MSCI_May26_SCPublicList.pdf,,20260601,43.3,ok,百和,TWSE,TWSE,True,20260605,45.55,5.1963,0.4415,4.7548,True,20260612,45.35,4.7344,-1.5684,6.3028,True,20260622,44.05,1.7321,6.3929,-4.6608,True,20260629,44.45,2.6559,0.2832,2.3727
