date,signal_date,main_price_date,source_date,raw_source_date,category,category_cn,breakout_type,stock_id,stock_name,industry,細分族群,theme_group,theme_score,theme_note,revaluation_priority,score,rank,latest_revenue_yoy,cumulative_revenue_yoy,revenue_acceleration_note,revenue_warning,revenue_release_date,return_after_revenue_1d,return_after_revenue_3d,return_5d,return_10d,return_20d,return_60d,return_120d,off_60d_low_pct,off_120d_low_pct,already_priced_in,priced_in_reason,close,volume,volume_lots,volume_ratio,ma20,ma60,ema23,distance_to_ma20_pct,distance_to_ma60_pct,distance_to_ema23_pct,previous_high,previous_40d_high,previous_60d_high,distance_to_previous_high_pct,distance_to_previous_40d_high_pct,distance_to_previous_60d_high_pct,high_20,low_20,high_60,low_60,high_120,low_120,platform_high,platform_low,platform_width_pct,in_platform,w_bottom_flag,w_bottom_right_side_flag,platform_base_flag,platform_right_side_flag,pullback_entry_zone_flag,pullback_right_side_flag,ma20_reclaim_setup_flag,early_attack_volume_flag,early_entry_watch_flag,right_side_follow_through_flag,rebound_from_5d_low_pct,neckline_price,neckline_source,neckline_distance_pct,neckline_challenge_flag,neckline_breakout_flag,platform_breakout_flag,volume_confirmed_breakout,breakout_close_near_high_flag,false_breakout_risk,pattern_stage,short_platform_high,short_platform_low,short_platform_width_pct,higher_lows_flag,ma5_turning_up_flag,ma10_turning_up_flag,near_ma,available_days,price_data_warning,tdcc_date,holder_400_pct,holder_400_change,holder_1000_pct,holder_1000_change,tdcc_judgement,tdcc_weeks_used,tdcc_400_change_sum,tdcc_1000_change_sum,tdcc_400_up_weeks,tdcc_1000_up_weeks,tdcc_accumulation_signal,tdcc_accumulation_note,main_force_net_lots,institutional_net_lots,eight_banks_net_lots,chip_flow_adjusted_net_lots,positive_streak_days,latest_positive,chart_path,chart_url,price_data_path,chart_days,note,ticker,name,market,judge,rebound_judge,revenue_period,revenue_yoy_pct,cumulative_yoy_pct,open,high,low,gap_ma20_pct,gap_ma60_pct,gap_ema23_pct,return_5d_pct,return_10d_pct,return_20d_pct,return_60d_pct,return_120d_pct,previous_20d_high,previous_20d_low,previous_40d_low,previous_60d_low,consolidation_range_pct,breakout_pct,limit_up_breakout,abnormal_volume_up,warrant_flow_signal,warrant_flow_score,warrant_flow_warning,call_turnover,put_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,low_float_call_spike_count,top_issuer,warrant_note,is_construction_recognition,recognition_type,revenue_signal_type,revenue_applicability_note,catalyst_strength_score,catalyst_tags,fundamental_catalyst_score,fundamental_catalyst_tags,event_catalyst_tags,pre_breakout_catalyst_flag,similar_to_shihsinko_flag,eps_surprise_flag,earnings_acceleration_flag,margin_improvement_flag,profit_turnaround_flag,undervalued_after_eps_flag,revenue_good_eps_unconfirmed_flag,theme_catalyst_flag,theme_catalyst_tags,catalyst_date,catalyst_source,catalyst_summary,price_reaction_after_catalyst,price_reaction_level,already_reacted_to_catalyst,catalyst_quality,catalyst_confidence,price_return_1d_after_catalyst,price_return_3d_after_catalyst,price_return_5d_after_catalyst,price_return_20d_after_catalyst,volume_ratio_after_catalyst,long_upper_shadow_after_catalyst,gap_up_failed_after_catalyst,low_reaction_after_catalyst,catalyst_overheated,event_calendar_tags,event_proximity_score,nearest_event_date,nearest_event_type,nearest_event_name,days_to_nearest_event,event_calendar_source,repeat_signal_date,consecutive_appear_days_any_category,consecutive_appear_days_same_category,appear_count_5d,appear_count_10d,appear_count_20d,first_seen_date,last_seen_date,multi_category_flags,repeat_appear_label,repeat_appear_note,source_row_index,theme_name,presentation_priority,model_score,theme_candidate_count,theme_priority_high_count,theme_priority_confirm_count,theme_strict_breakout_count,theme_true_breakout_count,theme_volume_breakout_count,theme_near_high_count,theme_revenue_growth_count,theme_revenue_low_response_count,theme_tdcc_strong_count,theme_tdcc_mild_count,theme_tdcc_distribution_warning_count,theme_warrant_bullish_count,theme_warrant_bearish_count,theme_overheated_count,theme_avg_volume_ratio,theme_avg_relative_strength_vs_benchmark,theme_leader_stock_id,theme_leader_stock_name,theme_leader_confirmed,theme_breadth_score,theme_strength_score,theme_risk_score,theme_final_status,theme_market_flow_status,theme_structural_status,theme_mainstream_label,candidate_source_type,candidate_line,candidate_line_group,two_line_overlap_flag,theme_leadership_note
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,5488,松普,,,,,,,109.0,,,,,,,,,,,,,,,,,,15.45,7017000.0,7017.0,6.49,12.9,11.63,12.95,,,,,14.35,14.35,,7.67,7.67,,,,,,,14.05,11.7,20.09,,True,True,True,True,False,False,False,True,False,True,24.1,14.35,previous_60d_high,7.67,False,True,True,True,True,False,breakout_confirmed,14.05,12.15,15.64,True,True,True,,301.0,,20260626.0,,,,,,3.0,0.69,0.02,2.0,1.0,mild_accumulation,近幾週400張與1000張合計增加,,,,,,,,,data/daily_price,180,嚴格突破；量比6.49x；TDCC近幾週大戶溫和增加,5488,松普,TPEx,強突破候選,,,,,14.5,15.45,14.5,19.74,32.82,19.26,22.62,24.1,16.17,47.85,60.77,14.05,11.7,10.05,9.47,42.79,7.67,1.0,0.0,,,,,,,,,,,,,,,,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,,False,False,False,False,False,False,False,False,False,,20260617,https://www.tpex.org.tw/openapi/v1/mopsfin_t187ap05_O,calendar event: monthly_revenue_expected_window on 20260701; status=expected_window; proximity=recent,"1d=-1.19%, 5d=3.97%, 20d=n/a%",priced_in,True,,,-1.19,5.56,3.97,,2.89,False,True,False,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,3,20260701,monthly_revenue_expected_window,202606 monthly revenue expected window,-2,rule_based_from_Taiwan_monthly_revenue_deadline,20260703,2,1,2,2,2,20260524,20260703,true_breakout,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。,25,TPEx,,109.0,142,0,0,17,17,72,83,0,0,14,61,64,0,0,110,1.9,0.0,4167,松瑞藥,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,8222,寶一,,,,,,,109.0,,,,,,,,,,,,,,,,,,44.75,5995813.0,5995.81,4.49,36.49,36.45,37.32,,,,,42.5,42.5,,5.29,5.29,,,,,,,42.5,33.05,28.59,,True,False,True,False,False,False,False,True,False,True,29.71,42.5,previous_60d_high,5.29,False,True,True,True,True,False,breakout_confirmed,42.5,34.0,25.0,False,True,True,,301.0,,20260626.0,,,,,,3.0,1.01,0.15,2.0,2.0,strong_accumulation,近幾週400張與1000張同步累積,,,,,,,,,data/daily_price,180,嚴格突破；量比4.49x；TDCC近幾週400張與1000張同步累積,8222,寶一,TWSE,強突破候選,,,,,40.2,44.75,40.15,22.62,22.79,19.92,30.85,26.95,20.13,28.96,11.74,42.5,33.05,33.05,33.05,28.59,5.29,1.0,0.0,,,,,,,,,,,,,,,,0,shareholder_meeting;dividend_calendar;calendar_ex_dividend,0,,shareholder_meeting,False,False,False,False,False,False,False,False,True,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"1.董事會、股東會決議或公司決定日期:115/06/30
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.普通股發放股利種類及金額:現金股利總金額為新台幣24,000,725元
(每仟股配發新台幣350元)
4.除權（息）交易日:115/07/16
5.最後過戶日:115/07/19
6.停止過戶起始日期:115/07/20
7.停止過戶截止日期:115/07/24
8.除權（息）基準日:115/07/24
9.債券最後申請轉換日期:不適用
10.債券停止轉換起始日期:不適用
11.債券停止轉換截止日期:不適用
12.普通股現金股利發放日期:115/08/14
13.其他應敘明事項:現金股利以匯款或支票發放，現金股利發放至元為止
(元以下無條件捨去)，其發生之匯費或郵寄費用由股東自行負擔。；calendar event: ex_dividend on 20260716; status=confirmed; proximity=within_14d","1d=-0.84%, 5d=-0.98%, 20d=n/a%",priced_in,True,,,-0.84,-0.14,-0.98,,1.85,False,True,False,False,dividend_calendar;calendar_ex_dividend,1,20260716,ex_dividend,除息,13,TWSE ex-right/ex-dividend calendar,20260703,4,1,4,5,6,20260601,20260703,true_breakout,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。,26,TWSE,,109.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,6142,友勁,,,,,,,107.0,,,,,,,,,,,,,,,,,,9.99,2412841.0,2412.84,2.6,9.01,8.74,9.07,,,,,9.9,9.9,,0.91,0.91,,,,,,,9.9,8.1,22.22,,True,True,True,True,False,False,False,False,False,True,10.26,9.9,previous_60d_high,0.91,False,True,True,True,False,False,platform_breakout,9.9,9.04,9.51,True,True,True,,301.0,,20260626.0,,,,,,3.0,0.33,0.97,2.0,2.0,strong_accumulation,近幾週400張與1000張同步累積,,,,,,,,,data/daily_price,180,嚴格突破；量比2.6x；TDCC近幾週400張與1000張同步累積,6142,友勁,TWSE,強突破候選,,,,,9.6,10.2,9.45,10.85,14.32,10.13,10.14,3.95,13.52,8.59,10.63,9.9,8.1,7.77,7.77,27.41,0.91,0.0,0.0,,,,,,,,,,,,,,,,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,,False,False,False,False,False,False,False,False,False,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L,calendar event: monthly_revenue_expected_window on 20260701; status=expected_window; proximity=recent,"1d=2.34%, 5d=-1.28%, 20d=n/a%",priced_in,True,,,2.34,-2.02,-1.28,,5.05,False,True,False,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,3,20260701,monthly_revenue_expected_window,202606 monthly revenue expected window,-2,rule_based_from_Taiwan_monthly_revenue_deadline,20260703,1,1,1,3,5,20260601,20260703,true_breakout,first_seen,首次上榜或資料有限，需後續確認。,27,TWSE,,107.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,1455,集盛,,,,,,,106.0,,,,,,,,,,,,,,,,,,11.0,7504662.0,7504.66,2.82,9.86,8.92,9.69,,,,,10.45,10.45,,5.26,5.26,,,,,,,10.45,8.6,21.51,,True,True,True,True,False,False,False,True,False,True,15.55,10.45,previous_60d_high,5.26,False,True,True,True,True,False,breakout_confirmed,10.45,9.31,12.24,True,True,True,,301.0,,20260626.0,,,,,,3.0,0.02,0.2,1.0,2.0,mild_accumulation,近幾週400張與1000張合計增加,,,,,,,,,data/daily_price,180,嚴格突破；量比2.82x；TDCC近幾週大戶溫和增加,1455,集盛,TWSE,強突破候選,,,,,10.2,11.0,10.2,11.61,23.27,13.51,15.42,7.84,17.9,26.44,45.31,10.45,8.6,7.83,7.83,33.46,5.26,0.0,0.0,,,,,,,,,,,,,,,,0,shareholder_meeting;dividend_calendar;calendar_ex_dividend,0,,shareholder_meeting,False,False,False,False,False,False,False,False,True,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"1.董事會、股東會決議或公司決定日期:115/06/16
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.普通股發放股利種類及金額:
 ..........資本公積發放現金，新台幣85,070,140元 (每股配發0.16元)
4.除權（息）交易日:115/07/03
5.最後過戶日:115/07/06
6.停止過戶起始日期:115/07/07
7.停止過戶截止日期:115/07/11
8.除權（息）基準日:115/07/11
9.債券最後申請轉換日期:不適用
10.債券停止轉換起始日期:不適用
11.債券停止轉換截止日期:不適用
12.普通股現金股利發放日期:115/08/05
13.其他應敘明事項:
  (1) 本次資本公積發放現金基準日前，如因法令變更、主管機關要求或流通在外
      股份數量異動，致使股東配發現金比率發生變動而需修正時，本公司董事會
      授權董事長全權處理之。
  (2) 每位股東發放計算至元為止，元以下無條件捨去，並將捨去金額計入本公司
      之其他收入，匯費或掛號費（支票寄發）由股東負擔，自發放金額中扣除，
      若配發金額不足匯費或郵資時，將以平信郵寄支票方式發放。；calendar event: ex_dividend on 20260703; status=confirmed; proximity=within_3d","1d=3.87%, 5d=-2.75%, 20d=n/a%",priced_in,True,,,3.87,-4.28,-2.75,,2.20,False,True,False,False,dividend_calendar;calendar_ex_dividend,3,20260703,ex_dividend,除息,0,TWSE ex-right/ex-dividend calendar,20260703,6,1,5,8,13,20260528,20260703,true_breakout,continued_many_days,連續 6 日上榜，需區分醞釀延續或訊號鈍化。,28,TWSE,,106.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,4590,富田-創,,,,,,,106.0,,,,,,,,,,,,,,,,,,96.0,2119148.0,2119.15,5.7,78.2,75.87,78.89,,,,,88.0,88.0,,9.09,9.09,,,,,,,88.0,71.2,23.6,,True,False,True,False,False,False,False,False,False,False,30.43,88.0,previous_60d_high,9.09,False,True,True,True,True,False,breakout_confirmed,88.0,72.9,20.71,False,True,True,,104.0,,20260626.0,,,,,,3.0,-0.22,-0.08,0.0,0.0,distribution_warning,近幾週400張與1000張同步減少,,,,,,,,,data/daily_price,180,嚴格突破；量比5.7x；TDCC近幾週大戶籌碼轉弱,4590,富田-創,TWSE,強突破候選,,,,,91.6,96.8,88.2,22.76,26.54,21.69,31.15,23.08,30.43,26.15,0.0,88.0,71.2,71.2,71.2,23.6,9.09,0.0,0.0,,,,,,,,,,,,,,,,0,material_information;dividend_calendar;calendar_ex_dividend,0,,material_information,False,False,False,False,False,False,False,False,True,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"1.事實發生日:115/07/02
2.公司名稱:富田電機股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:經濟日報第C05
6.報導內容:…。法人估，富田今年營收可望雙位數增長。…
7.發生緣由:本公司未對營收及獲利做任何具體財務預測,所有財務資訊悉依規定
於公開資訊觀測站公佈。
8.因應措施:於公開資訊觀測站發佈重大訊息澄清。
9.其他應敘明事項:無。；calendar event: ex_dividend on 20260709; status=confirmed; proximity=within_7d","1d=0.00%, 5d=-2.56%, 20d=n/a%",priced_in,True,,,0.00,1.67,-2.56,,1.77,False,True,False,False,dividend_calendar;calendar_ex_dividend,2,20260709,ex_dividend,除息,6,TWSE ex-right/ex-dividend calendar,20260703,2,2,2,2,2,20260702,20260703,true_breakout,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。,29,TWSE,,106.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,1301,台塑,,,,,,,104.0,,,,,,,,,,,,,,,,,,62.1,190058976.0,190058.98,3.11,50.89,49.51,52.26,,,,,59.8,59.8,,3.85,3.85,,,,,,,59.8,43.1,38.75,,True,True,True,True,False,False,False,False,False,True,19.19,59.8,previous_60d_high,3.85,False,True,True,True,False,False,platform_breakout,59.8,48.15,24.2,True,True,True,,301.0,,20260626.0,,,,,,3.0,-0.53,-0.54,1.0,1.0,distribution_warning,近幾週400張與1000張同步減少,,,,,,,,,data/daily_price,180,嚴格突破；量比3.11x；TDCC近幾週大戶籌碼轉弱,1301,台塑,TWSE,強突破候選,,,,,60.6,64.0,59.0,22.02,25.42,18.83,18.97,20.12,22.24,14.36,62.57,59.8,43.1,43.1,43.1,38.75,3.85,0.0,0.0,call_put_bullish,3.0,,31018900.0,24540.0,1264.01,52.03,167.56,0.0,統一,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,,0,investor_conference;monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,investor_conference,False,False,False,False,False,False,False,False,True,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"符合條款第四條第XX款：12
事實發生日：115/06/26
1.召開法人說明會之日期：115/06/26
2.召開法人說明會之時間：15 時 30 分 
3.召開法人說明會之地點：線上法說會
4.法人說明會擇要訊息：本公司受邀參加玉山證券線上法說會，說明本公司營運概況。
5.其他應敘明事項：報名請洽玉山證券Email: Gina0823-72190@esunsec.com.tw
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。；calendar event: monthly_revenue_expected_window on 20260701; status=expected_window; proximity=recent","1d=7.82%, 5d=20.96%, 20d=n/a%",overheated,True,,,7.82,3.34,20.96,,4.73,True,True,False,True,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,3,20260701,monthly_revenue_expected_window,202606 monthly revenue expected window,-2,rule_based_from_Taiwan_monthly_revenue_deadline,20260703,2,1,2,6,10,20260529,20260703,true_breakout,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。,30,TWSE,,104.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,1326,台化,,,,,,,104.0,,,,,,,,,,,,,,,,,,68.0,97646905.0,97646.9,2.43,53.95,50.61,54.92,,,,,62.3,62.3,,9.15,9.15,,,,,,,62.3,45.25,37.68,,True,True,True,True,False,False,False,True,False,True,28.06,62.3,previous_60d_high,9.15,False,True,True,True,True,False,breakout_confirmed,62.3,51.3,21.44,True,True,True,,301.0,,20260626.0,,,,,,3.0,-0.45,-0.49,0.0,1.0,distribution_warning,近幾週400張與1000張同步減少,,,,,,,,,data/daily_price,180,嚴格突破；量比2.43x；TDCC近幾週大戶籌碼轉弱,1326,台化,TWSE,強突破候選,,,,,63.0,68.0,62.9,26.04,34.36,23.82,25.46,25.46,23.19,24.54,117.95,62.3,45.25,43.65,43.65,42.73,9.15,1.0,0.0,call_put_bullish,3.0,認購權證成交金額很大且認購/認售比偏高，需檢查標的是否高位追價或獲利結清,146759790.0,55160.0,2660.62,383.01,795.49,0.0,元富,認購成交金額明顯大於認售，且認購資金明顯升溫,,,,,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,,False,False,False,False,False,False,False,False,False,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L,calendar event: monthly_revenue_expected_window on 20260701; status=expected_window; proximity=recent,"1d=0.93%, 5d=10.80%, 20d=n/a%",priced_in,True,,,0.93,-1.12,10.80,,1.83,True,True,False,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,3,20260701,monthly_revenue_expected_window,202606 monthly revenue expected window,-2,rule_based_from_Taiwan_monthly_revenue_deadline,20260703,3,1,3,7,15,20260529,20260703,true_breakout,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。,31,TWSE,,104.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,2428,興勤,,,,,,,104.0,,,,,,,,,,,,,,,,,,342.0,4563415.0,4563.41,1.57,299.93,245.51,295.84,,,,,334.0,334.0,,2.4,2.4,,,,,,,334.0,255.5,30.72,,True,True,True,True,False,False,False,True,False,True,16.33,334.0,previous_60d_high,2.4,False,True,True,True,True,False,breakout_confirmed,334.0,294.0,13.61,True,True,True,,301.0,,20260626.0,,,,,,3.0,2.01,0.81,2.0,1.0,mild_accumulation,近幾週400張與1000張合計增加,,,,,,,,,data/daily_price,180,嚴格突破；量比1.57x；TDCC近幾週大戶溫和增加,2428,興勤,TWSE,強突破候選,,,,,303.0,342.0,301.0,14.03,39.3,15.6,15.35,8.23,29.06,84.86,91.6,334.0,255.5,195.5,167.0,70.84,2.4,1.0,0.0,no_signal,0.0,,7484320.0,0.0,,-25.49,-24.73,0.0,統一,權證金流未見明顯高於近期平均的變化,,,,,0,event_confirmed;new_order;monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,event_confirmed,new_order,False,False,False,False,False,False,False,False,True,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L; TWSE material information OpenAPI,"1.事實發生日:115/07/01
2.接受資金貸與之:
(1)公司名稱:為勤電子有限公司
(2)與資金貸與他人公司之關係:
直接持有100%之子公司
(3)資金貸與之限額(仟元):1,181,491
(4)原資金貸與之餘額(仟元):422,010
(5)本次新增資金貸與之金額(仟元):656,460
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):1,078,470
(8)本次新增資金貸與之原因:
營運週轉需求
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):693,600
(2)累積盈虧金額(仟元):313,327
5.計息方式:
2.5%
6.還款之:
(1)條件:
依合約規定
(2)日期:
依合約規定
7.迄事實發生日為止，資金貸與餘額(仟元):
1,078,470
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
9.18
9.公司貸與他人資金之來源:
子公司本身
10.其他應敘明事項:
新增資金貸與金額為人民幣140,000元，依115/07/01台銀買進賣出即期平均匯率4.689，
折合新台幣為656,460仟元。；calendar event: monthly_revenue_expected_window on 20260701; status=expected_window; proximity=recent","1d=5.69%, 5d=3.01%, 20d=n/a%",priced_in,True,confirmed_event,high,5.69,0.84,3.01,,1.13,False,True,False,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,3,20260701,monthly_revenue_expected_window,202606 monthly revenue expected window,-2,rule_based_from_Taiwan_monthly_revenue_deadline,20260703,4,1,4,8,11,20260526,20260703,true_breakout,continued_many_days,連續 4 日上榜，需區分醞釀延續或訊號鈍化。,32,TWSE,,104.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,2634,漢翔,,,,,,,104.0,,,,,,,,,,,,,,,,,,60.0,45980427.0,45980.43,3.04,49.64,48.26,50.68,,,,,59.4,59.4,,1.01,1.01,,,,,,,59.4,43.0,38.14,,False,False,False,True,False,False,False,True,False,True,19.76,59.4,previous_60d_high,1.01,False,True,True,True,True,False,breakout_confirmed,59.4,46.85,26.79,True,True,True,,301.0,,20260626.0,,,,,,3.0,-0.52,-0.43,1.0,1.0,distribution_warning,近幾週400張與1000張同步減少,,,,,,,,,data/daily_price,180,嚴格突破；量比3.04x；TDCC近幾週大戶籌碼轉弱,2634,漢翔,TWSE,強突破候選,,,,,55.5,60.0,55.5,20.87,24.32,18.4,21.95,27.12,28.89,26.32,15.16,59.4,43.0,43.0,43.0,38.14,1.01,1.0,0.0,no_signal,0.0,,9219750.0,0.0,,34.46,2.4,0.0,國票,權證金流未見明顯高於近期平均的變化,,,,,0,dividend_calendar;calendar_ex_dividend,0,,,False,False,False,False,False,False,False,False,False,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L,calendar event: ex_dividend on 20260708; status=confirmed; proximity=within_7d,"1d=0.00%, 5d=2.54%, 20d=n/a%",priced_in,True,,,0.00,5.30,2.54,,3.69,False,True,False,False,dividend_calendar;calendar_ex_dividend,2,20260708,ex_dividend,除息,5,TWSE ex-right/ex-dividend calendar,20260703,9,1,5,9,14,20260529,20260703,true_breakout,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。,33,TWSE,,104.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
20260703,20260703,20260703,20260703,20260703,true_breakout,嚴格突破,true_breakout,1708,東鹼,,,,,,,102.0,,,,,,,,,,,,,,,,,,60.7,33243863.0,33243.86,2.21,50.22,43.37,49.99,,,,,57.0,57.0,,6.49,6.49,,,,,,,57.0,44.1,29.25,,True,True,True,True,False,False,False,False,False,True,17.18,57.0,previous_60d_high,6.49,False,True,True,True,False,False,platform_breakout,57.0,48.65,17.16,True,True,True,,301.0,,20260626.0,,,,,,3.0,1.49,1.44,1.0,1.0,mild_accumulation,近幾週400張與1000張合計增加,,,,,,,,,data/daily_price,180,嚴格突破；量比2.21x；TDCC近幾週大戶溫和增加,1708,東鹼,TWSE,強突破候選,,,,,58.0,62.2,57.2,20.87,39.95,21.41,13.46,20.68,27.39,46.97,86.48,57.0,44.1,36.5,36.5,56.16,6.49,0.0,0.0,call_strong_inflow,2.0,,10079090.0,0.0,,96.07,190.76,0.0,群益,認購權證成交金額明顯升溫,,,,,0,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,0,,,False,False,False,False,False,False,False,False,False,,20260617,https://openapi.twse.com.tw/v1/opendata/t187ap05_L,calendar event: monthly_revenue_expected_window on 20260701; status=expected_window; proximity=recent,"1d=9.95%, 5d=15.41%, 20d=n/a%",priced_in,True,,,9.95,7.87,15.41,,1.83,False,True,False,False,monthly_revenue_calendar;calendar_monthly_revenue_expected_window,3,20260701,monthly_revenue_expected_window,202606 monthly revenue expected window,-2,rule_based_from_Taiwan_monthly_revenue_deadline,20260703,2,2,2,5,12,20260523,20260703,true_breakout,continued_overheated,連續上榜但短線過熱，需避免追高並等待量價重新確認。,34,TWSE,,102.0,341,0,0,52,52,144,225,0,0,46,145,145,86,5,192,1.82,0.0,9935,慶豐富,True,100,100,100,mainstream_overheated,mainstream_overheated,non_mainstream_theme,non_mainstream_overheated,individual_quality_candidate,帶量突破 / 嚴格突破,breakout_attack_stock,False,mainstream_overheated；帶量突破 / 嚴格突破
