generated_at,model_id,model_name_zh,research_artifact_id,score_draft_id,base_condition_id,base_condition_rule,score_bucket_type,score_bucket,score_threshold,score_rule_summary,anomaly_exclusion_basis,known_data_quality_exception_count_in_bucket,known_data_quality_exception_count_in_baseline,known_data_quality_exception_ids,exit_rule_id,formal_price_rule_status,profit_target_pct,exit_price_rule,entry_rule_id,lifecycle_replay_scope,source_mature_signal_stock_days,source_unique_stocks,suppressed_signal_count,suppressed_rate_pct,accepted_trade_count,accepted_unique_stocks,baseline_source_mature_signal_stock_days,baseline_accepted_trade_count,accepted_trade_share_of_baseline_pct,source_signal_day_count,source_avg_signals_per_signal_day,accepted_signal_day_count,accepted_avg_trades_per_signal_day,research_trading_day_count,accepted_avg_trades_per_research_day,first_signal_date,last_signal_date,score_use,metric_surface_use,pdf_metric_readiness,advisory_status,approved_for_daily,production_change,promotion_readiness,promotion_blocker,mature_count,win_count,neutral_count,failure_count,same_day_unresolved_count,hard_stop_count,ma5_exit_count,win_rate_pct,neutral_rate_pct,failure_rate_pct,same_day_unresolved_rate_pct,hard_stop_rate_pct,ma5_exit_rate_pct,avg_d20_close_return_pct,median_d20_close_return_pct,avg_realized_return_pct,avg_win_realized_return_pct,avg_failure_realized_return_pct,avg_neutral_realized_return_pct,avg_realized_or_d20_days,avg_days_to_win,avg_days_to_failure,median_realized_return_pct,high_return_8_count,high_return_8_rate_pct,high_return_10_count,high_return_10_rate_pct,loss_5_count,loss_5_rate_pct,avg_high_return_feature_score,median_high_return_feature_score,avg_prev20_target_return_pct,median_prev20_target_return_pct,component_hit_count_prev20_target_space_ge8,component_hit_rate_pct_prev20_target_space_ge8,component_hit_count_prev20_target_space_5_to_8,component_hit_rate_pct_prev20_target_space_5_to_8,component_hit_count_prior_runup20_ge20,component_hit_rate_pct_prior_runup20_ge20,component_hit_count_prior_extension_ema23_20d_ge10,component_hit_rate_pct_prior_extension_ema23_20d_ge10,component_hit_count_return45_ge8_weak,component_hit_rate_pct_return45_ge8_weak,component_hit_count_volume_red_or_solid_red_risk,component_hit_rate_pct_volume_red_or_solid_red_risk,component_hit_summary
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",score_threshold,score_ge_5,5,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,excluding_known_data_quality_exceptions,0,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp10_or_5ma_next_open,close_confirmed_candidate,10.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,341,161,206,60.41,135,128,4191,1022,13.21,43,7.93,24,5.62,275,0.49,20251211,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",135,73,9,53,0,28,1,54.07,6.67,39.26,0.0,20.74,0.74,8.55,1.95,7.35,20.08,-10.08,6.71,11.54,7.47,15.72,11.78,75,55.56,73,54.07,41,30.37,5.0,5.0,14.97,13.84,135,100.0,0,0.0,135,100.0,135,100.0,135,100.0,0,0.0,prev20_target_space_ge8:135;prev20_target_space_5_to_8:0;prior_runup20_ge20:135;prior_extension_ema23_20d_ge10:135;return45_ge8_weak:135;volume_red_or_solid_red_risk:0
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",baseline,all_scores,,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,4192,690,3148,75.1,1044,690,4192,1044,100.0,120,34.93,107,9.76,275,3.8,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",1044,437,192,415,0,105,216,41.86,18.39,39.75,0.0,10.06,20.69,3.8,0.86,3.43,12.82,-5.73,1.84,11.54,8.08,14.47,1.32,290,27.78,222,21.26,183,17.53,1.27,0.0,5.45,3.75,256,24.52,174,16.67,329,31.51,332,31.8,343,32.85,368,35.25,prev20_target_space_ge8:256;prev20_target_space_5_to_8:174;prior_runup20_ge20:329;prior_extension_ema23_20d_ge10:332;return45_ge8_weak:343;volume_red_or_solid_red_risk:368
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",exact_score,score_below_0,,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,0,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,840,283,573,68.21,267,199,4192,1044,25.57,114,7.37,77,3.47,275,0.97,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",267,87,65,115,0,10,110,32.58,24.34,43.07,0.0,3.75,41.2,2.15,0.47,1.72,8.68,-3.46,1.59,10.04,7.01,11.89,0.77,41,15.36,25,9.36,25,9.36,-1.0,-1.0,1.18,1.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,267,100.0,prev20_target_space_ge8:0;prev20_target_space_5_to_8:0;prior_runup20_ge20:0;prior_extension_ema23_20d_ge10:0;return45_ge8_weak:0;volume_red_or_solid_red_risk:267
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",exact_score,score_0,,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,0,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,1457,323,1190,81.67,267,206,4192,1044,25.57,120,12.14,74,3.61,275,0.97,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",267,87,75,105,0,15,82,32.58,28.09,39.33,0.0,5.62,30.71,1.7,0.25,1.51,8.67,-4.22,1.24,11.7,7.48,15.22,0.66,36,13.48,25,9.36,34,12.73,0.0,0.0,2.21,2.14,0,0.0,16,5.99,4,1.5,1,0.37,26,9.74,47,17.6,prev20_target_space_ge8:0;prev20_target_space_5_to_8:16;prior_runup20_ge20:4;prior_extension_ema23_20d_ge10:1;return45_ge8_weak:26;volume_red_or_solid_red_risk:47
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",exact_score,score_1,,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,0,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,677,231,540,79.76,137,118,4192,1044,13.12,106,6.39,43,3.19,275,0.5,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",137,72,15,50,0,13,20,52.55,10.95,36.5,0.0,9.49,14.6,5.19,3.34,3.17,9.8,-6.06,2.13,11.63,8.96,14.7,5.26,39,28.47,26,18.98,26,18.98,1.0,1.0,4.28,4.8,3,2.19,62,45.26,19,13.87,5,3.65,67,48.91,22,16.06,prev20_target_space_ge8:3;prev20_target_space_5_to_8:62;prior_runup20_ge20:19;prior_extension_ema23_20d_ge10:5;return45_ge8_weak:67;volume_red_or_solid_red_risk:22
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",exact_score,score_2,,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,0,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,275,137,216,78.55,59,58,4192,1044,5.65,78,3.53,31,1.9,275,0.21,20251201,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",59,27,9,23,0,8,4,45.76,15.25,38.98,0.0,13.56,6.78,5.49,1.35,2.5,10.93,-7.24,2.05,12.37,8.04,15.13,1.83,18,30.51,10,16.95,14,23.73,2.0,2.0,6.27,5.84,15,25.42,26,44.07,17,28.81,20,33.9,30,50.85,5,8.47,prev20_target_space_ge8:15;prev20_target_space_5_to_8:26;prior_runup20_ge20:17;prior_extension_ema23_20d_ge10:20;return45_ge8_weak:30;volume_red_or_solid_red_risk:5
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",exact_score,score_3,,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,0,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,249,129,189,75.9,60,60,4192,1044,5.75,71,3.51,24,2.5,275,0.22,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",60,35,8,17,0,5,0,58.33,13.33,28.33,0.0,8.33,0.0,5.75,2.39,6.19,12.86,-5.95,2.83,14.32,11.0,18.47,7.99,30,50.0,24,40.0,8,13.33,3.0,3.0,8.78,7.73,28,46.67,26,43.33,39,65.0,53,88.33,21,35.0,15,25.0,prev20_target_space_ge8:28;prev20_target_space_5_to_8:26;prior_runup20_ge20:39;prior_extension_ema23_20d_ge10:53;return45_ge8_weak:21;volume_red_or_solid_red_risk:15
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",exact_score,score_4,,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,353,170,237,67.14,116,108,4192,1044,11.11,69,5.12,32,3.62,275,0.42,20251201,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",116,53,11,52,0,26,0,45.69,9.48,44.83,0.0,22.41,0.0,2.98,0.0,6.22,21.44,-8.42,2.15,12.65,8.3,15.52,1.31,48,41.38,38,32.76,36,31.03,4.0,4.0,10.8,9.73,72,62.07,44,37.93,112,96.55,115,99.14,61,52.59,12,10.34,prev20_target_space_ge8:72;prev20_target_space_5_to_8:44;prior_runup20_ge20:112;prior_extension_ema23_20d_ge10:115;return45_ge8_weak:61;volume_red_or_solid_red_risk:12
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",exact_score,score_5,,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,0,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,341,161,203,59.53,138,131,4192,1044,13.22,43,7.93,25,5.52,275,0.5,20251211,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",138,76,9,53,0,28,0,55.07,6.52,38.41,0.0,20.29,0.0,8.83,2.1,7.52,19.8,-9.96,6.71,11.58,7.67,15.75,11.7,78,56.52,74,53.62,40,28.99,5.0,5.0,14.86,13.75,138,100.0,0,0.0,138,100.0,138,100.0,138,100.0,0,0.0,prev20_target_space_ge8:138;prev20_target_space_5_to_8:0;prior_runup20_ge20:138;prior_extension_ema23_20d_ge10:138;return45_ge8_weak:138;volume_red_or_solid_red_risk:0
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",score_threshold,score_ge_0,0,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,3352,634,2575,76.82,777,573,4192,1044,74.43,120,27.93,95,8.18,275,2.83,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",777,350,127,300,0,95,106,45.05,16.34,38.61,0.0,12.23,13.64,4.37,1.0,4.01,13.85,-6.6,1.97,12.06,8.35,15.46,2.01,249,32.05,197,25.35,158,20.33,2.05,1.0,6.92,5.51,256,32.95,174,22.39,329,42.34,332,42.73,343,44.14,101,13.0,prev20_target_space_ge8:256;prev20_target_space_5_to_8:174;prior_runup20_ge20:329;prior_extension_ema23_20d_ge10:332;return45_ge8_weak:343;volume_red_or_solid_red_risk:101
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",score_threshold,score_ge_1,1,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,1895,487,1385,73.09,510,416,4192,1044,48.85,116,16.34,68,7.5,275,1.85,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",510,263,52,195,0,80,24,51.57,10.2,38.24,0.0,15.69,4.71,5.77,1.61,5.32,15.56,-7.88,3.02,12.25,8.63,15.58,5.51,213,41.76,172,33.73,124,24.31,3.12,3.0,9.39,8.04,256,50.2,158,30.98,325,63.73,331,64.9,317,62.16,54,10.59,prev20_target_space_ge8:256;prev20_target_space_5_to_8:158;prior_runup20_ge20:325;prior_extension_ema23_20d_ge10:331;return45_ge8_weak:317;volume_red_or_solid_red_risk:54
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",score_threshold,score_ge_2,2,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,1218,380,845,69.38,373,328,4192,1044,35.73,107,11.38,55,6.78,275,1.36,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",373,191,37,145,0,67,4,51.21,9.92,38.87,0.0,17.96,1.07,5.99,1.13,6.11,17.73,-8.51,3.38,12.48,8.51,15.89,6.49,174,46.65,146,39.14,98,26.27,3.89,4.0,11.26,9.8,253,67.83,96,25.74,306,82.04,326,87.4,250,67.02,32,8.58,prev20_target_space_ge8:253;prev20_target_space_5_to_8:96;prior_runup20_ge20:306;prior_extension_ema23_20d_ge10:326;return45_ge8_weak:250;volume_red_or_solid_red_risk:32
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",score_threshold,score_ge_3,3,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,943,308,629,66.7,314,285,4192,1044,30.08,98,9.62,44,7.14,275,1.14,20251128,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",314,164,28,122,0,59,0,52.23,8.92,38.85,0.0,18.79,0.0,6.08,1.01,6.79,18.85,-8.74,3.81,12.5,8.59,16.03,7.76,156,49.68,136,43.31,84,26.75,4.25,4.0,12.2,10.85,238,75.8,70,22.29,289,92.04,306,97.45,220,70.06,27,8.6,prev20_target_space_ge8:238;prev20_target_space_5_to_8:70;prior_runup20_ge20:289;prior_extension_ema23_20d_ge10:306;return45_ge8_weak:220;volume_red_or_solid_red_risk:27
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",score_threshold,score_ge_4,4,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,1,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,694,259,440,63.4,254,232,4192,1044,24.33,81,8.57,40,6.35,275,0.92,20251201,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",254,129,20,105,0,54,0,50.79,7.87,41.34,0.0,21.26,0.0,6.16,0.79,6.93,20.48,-9.2,4.2,12.07,7.93,15.64,7.2,126,49.61,112,44.09,76,29.92,4.54,5.0,13.01,12.13,210,82.68,44,17.32,250,98.43,253,99.61,199,78.35,12,4.72,prev20_target_space_ge8:210;prev20_target_space_5_to_8:44;prior_runup20_ge20:250;prior_extension_ema23_20d_ge10:253;return45_ge8_weak:199;volume_red_or_solid_red_risk:12
2026-07-05 19:23:18 Asia/Taipei,price_pullback_23ema,股價回檔模型,price_pullback_23ema_high_return_feature_score_grid,research_high_return_feature_score_v1,v1_gate_return20_tdcc_high_obv,"production proxy signal plus return20_0_25, TDCC high thresholds up, and OBV above MA20",score_threshold,score_ge_5,5,+2 prev20 target space >=8%; +1 prev20 target space 5%-<8%; +1 prior 20d runup >=20%; +1 prior 20d high extension above 23EMA >=10%; +1 weak prior 45d return >=8%; -1/risk for volume red K >=1.2 or solid red candle.,including_data_quality_exceptions,0,1,2380_20260519_unadjusted_capital_reduction_resumption_gap,close_prev20_break_then_tp5_or_5ma_next_open,close_confirmed_candidate,5.0,next_open_after_profit_target_or_5ma_close_exit,signal_date_next_open,trade_level_same_stock_active_position_suppressed,341,161,203,59.53,138,131,4192,1044,13.22,43,7.93,25,5.52,275,0.5,20251211,20260602,research_only_not_production_score,model_lane_research_metric_source_candidate_not_pdf_ready,blocked_until_formal_promotion_and_operation_adapter_contract,not_production_ready_research_only,False,none,blocked_explicit_score_decision_exact_parity_operation_adapter_and_metric_contract_required,"requires explicit score threshold decision, high/low-return feature review, model contract update if promoted, exact parity, validators, PR merge, post-merge main validation, and PDF metric consumer contract before display",138,76,9,53,0,28,0,55.07,6.52,38.41,0.0,20.29,0.0,8.83,2.1,7.52,19.8,-9.96,6.71,11.58,7.67,15.75,11.7,78,56.52,74,53.62,40,28.99,5.0,5.0,14.86,13.75,138,100.0,0,0.0,138,100.0,138,100.0,138,100.0,0,0.0,prev20_target_space_ge8:138;prev20_target_space_5_to_8:0;prior_runup20_ge20:138;prior_extension_ema23_20d_ge10:138;return45_ge8_weak:138;volume_red_or_solid_red_risk:0
